t,e,u,w0,w1,w2,w3,y, ,r: 1, Kp: 100, Ti: 0, Td: 0
0.134000,0.943358,94.335761,1406.845782,1371.229168,1335.915459,1300.910945,0.058153
0.136000,0.941847,94.184725,1442.759030,1406.845782,1371.229168,1335.915459,0.059676
0.138000,0.940324,94.032373,1478.962661,1442.759030,1406.845782,1371.229168,0.061213
0.140000,0.938787,93.878734,1515.450446,1478.962661,1442.759030,1406.845782,0.062762
0.142000,0.937238,93.723833,1552.216176,1515.450446,1478.962661,1442.759030,0.064323
0.144000,0.935677,93.567699,1589.253666,1552.216176,1515.450446,1478.962661,0.065896
0.146000,0.934104,93.410357,1626.556752,1589.253666,1552.216176,1515.450446,0.067482
0.148000,0.932518,93.251834,1664.119292,1626.556752,1589.253666,1552.216176,0.069078
0.150000,0.930922,93.092157,1701.935170,1664.119292,1626.556752,1589.253666,0.070686
0.152000,0.929314,92.931352,1739.998292,1701.935170,1664.119292,1626.556752,0.072306
0.154000,0.927694,92.769446,1778.302587,1739.998292,1701.935170,1664.119292,0.073935
0.156000,0.926065,92.606465,1816.842011,1778.302587,1739.998292,1701.935170,0.075576
0.158000,0.924424,92.442434,1855.610544,1816.842011,1778.302587,1739.998292,0.077226
0.160000,0.922774,92.277380,1894.602193,1855.610544,1816.842011,1778.302587,0.078887
0.162000,0.921113,92.111329,1933.810987,1894.602193,1855.610544,1816.842011,0.080557
0.164000,0.919443,91.944307,1973.230986,1933.810987,1894.602193,1855.610544,0.082237
0.166000,0.917763,91.776338,2012.856275,1973.230986,1933.810987,1894.602193,0.083925
0.168000,0.916075,91.607450,2052.680964,2012.856275,1973.230986,1933.810987,0.085623
0.170000,0.914377,91.437667,2092.699195,2052.680964,2012.856275,1973.230986,0.087330
0.172000,0.912670,91.267015,2132.905134,2092.699195,2052.680964,2012.856275,0.089045
0.174000,0.910955,91.095519,2173.292977,2132.905134,2092.699195,2052.680964,0.090768
0.176000,0.909232,90.923203,2213.856949,2173.292977,2132.905134,2092.699195,0.092499
0.178000,0.907501,90.750094,2254.591303,2213.856949,2173.292977,2132.905134,0.094238
0.180000,0.905762,90.576216,2295.490324,2254.591303,2213.856949,2173.292977,0.095984
0.182000,0.904016,90.401593,2336.548323,2295.490324,2254.591303,2213.856949,0.097737
0.184000,0.902263,90.226251,2377.759645,2336.548323,2295.490324,2254.591303,0.099498
0.186000,0.900502,90.050213,2419.118662,2377.759645,2336.548323,2295.490324,0.101265
0.188000,0.898735,89.873505,2460.619780,2419.118662,2377.759645,2336.548323,0.103039
0.190000,0.896961,89.696150,2502.257435,2460.619780,2419.118662,2377.759645,0.104818
0.192000,0.895182,89.518172,2544.026093,2502.257435,2460.619780,2419.118662,0.106604
0.194000,0.893396,89.339596,2585.920255,2544.026093,2502.257435,2460.619780,0.108396
0.196000,0.891604,89.160445,2627.934452,2585.920255,2544.026093,2502.257435,0.110193
0.198000,0.889807,88.980743,2670.063247,2627.934452,2585.920255,2544.026093,0.111995
0.200000,0.888005,88.800514,2712.301238,2670.063247,2627.934452,2585.920255,0.113802
0.202000,0.886198,88.619781,2754.643055,2712.301238,2670.063247,2627.934452,0.115614
0.204000,0.884386,88.438567,2797.083361,2754.643055,2712.301238,2670.063247,0.117431
0.206000,0.882569,88.256895,2839.616853,2797.083361,2754.643055,2712.301238,0.119252
0.208000,0.880748,88.074789,2882.238262,2839.616853,2797.083361,2754.643055,0.121077
0.210000,0.878923,87.892271,2924.942353,2882.238262,2839.616853,2797.083361,0.122906
0.212000,0.877094,87.709364,2967.723927,2924.942353,2882.238262,2839.616853,0.124739
0.214000,0.875261,87.526090,3010.577817,2967.723927,2924.942353,2882.238262,0.126575
0.216000,0.873425,87.342472,3053.498894,3010.577817,2967.723927,2924.942353,0.128415
0.218000,0.871585,87.158533,3096.482063,3053.498894,3010.577817,2967.723927,0.130257
0.220000,0.869743,86.974294,3139.522263,3096.482063,3053.498894,3010.577817,0.132102
0.222000,0.867898,86.789777,3182.614472,3139.522263,3096.482063,3053.498894,0.133950
0.224000,0.866050,86.605004,3225.753701,3182.614472,3139.522263,3096.482063,0.135800
0.226000,0.864200,86.419997,3268.934999,3225.753701,3182.614472,3139.522263,0.137652
0.228000,0.862348,86.234777,3312.153452,3268.934999,3225.753701,3182.614472,0.139506
0.230000,0.860494,86.049366,3355.404180,3312.153452,3268.934999,3225.753701,0.141362
0.232000,0.858638,85.863785,3398.682343,3355.404180,3312.153452,3268.934999,0.143219
0.234000,0.856781,85.678054,3441.983137,3398.682343,3355.404180,3312.153452,0.145078
0.236000,0.854922,85.492195,3485.301794,3441.983137,3398.682343,3355.404180,0.146938
0.238000,0.853062,85.306229,3528.633585,3485.301794,3441.983137,3398.682343,0.148798
0.240000,0.851202,85.120175,3571.973819,3528.633585,3485.301794,3441.983137,0.150659
0.242000,0.849341,84.934055,3615.317842,3571.973819,3528.633585,3485.301794,0.152521
0.244000,0.847479,84.747889,3658.661037,3615.317842,3571.973819,3528.633585,0.154383
0.246000,0.845617,84.561696,3701.998828,3658.661037,3615.317842,3571.973819,0.156245
0.248000,0.843755,84.375497,3745.326675,3701.998828,3658.661037,3615.317842,0.158107
0.250000,0.841893,84.189311,3788.640078,3745.326675,3701.998828,3658.661037,0.159968
0.252000,0.840032,84.003158,3831.934575,3788.640078,3745.326675,3701.998828,0.161829
0.254000,0.838171,83.817057,3875.205743,3831.934575,3788.640078,3745.326675,0.163690
0.256000,0.836310,83.631028,3918.449199,3875.205743,3831.934575,3788.640078,0.165549
0.258000,0.834451,83.445090,3961.660598,3918.449199,3875.205743,3831.934575,0.167407
0.260000,0.832593,83.259261,4004.835633,3961.660598,3918.449199,3875.205743,0.169264
0.262000,0.830736,83.073561,4047.970040,4004.835633,3961.660598,3918.449199,0.171120
0.264000,0.828880,82.888007,4091.059592,4047.970040,4004.835633,3961.660598,0.172974
0.266000,0.827026,82.702619,4134.100103,4091.059592,4047.970040,4004.835633,0.174826
0.268000,0.825174,82.517415,4177.087424,4134.100103,4091.059592,4047.970040,0.176676
0.270000,0.823324,82.332412,4220.017450,4177.087424,4134.100103,4091.059592,0.178524
0.272000,0.821476,82.147629,4262.886113,4220.017450,4177.087424,4134.100103,0.180369
0.274000,0.819631,81.963082,4305.689386,4262.886113,4220.017450,4177.087424,0.182212
0.276000,0.817788,81.778791,4348.423283,4305.689386,4262.886113,4220.017450,0.184052
0.278000,0.815948,81.594772,4391.083858,4348.423283,4305.689386,4262.886113,0.185890
0.280000,0.814110,81.411043,4433.667203,4391.083858,4348.423283,4305.689386,0.187724
0.282000,0.812276,81.227620,4476.169455,4433.667203,4391.083858,4348.423283,0.189555
0.284000,0.810445,81.044520,4518.586787,4476.169455,4433.667203,4391.083858,0.191382
0.286000,0.808618,80.861760,4560.915415,4518.586787,4476.169455,4433.667203,0.193206
0.288000,0.806794,80.679357,4603.151595,4560.915415,4518.586787,4476.169455,0.195027
0.290000,0.804973,80.497327,4645.291625,4603.151595,4560.915415,4518.586787,0.196843
0.292000,0.803157,80.315685,4687.331842,4645.291625,4603.151595,4560.915415,0.198656
0.294000,0.801344,80.134449,4729.268625,4687.331842,4645.291625,4603.151595,0.200464
0.296000,0.799536,79.953634,4771.098392,4729.268625,4687.331842,4645.291625,0.202267
